ID,Weapon Name,Weapon Type,Affinity,Weapon Type Column,Affinity Column,Default Ash of War,Can Apply Ash of War,Ash of War 1,Ash of War 2,Ash of War 3,Ash of War 4,Ash of War 5,Ash of War 6,Ash of War 7,Ash of War 8,Ash of War 9,Ash of War 10,Ash of War 11,Ash of War 12,Ash of War 13,Ash of War 14,Ash of War 15,Ash of War 16,Ash of War 17,Ash of War 18,Ash of War 19,Ash of War 20,Ash of War 21,Ash of War 22,Ash of War 23,Ash of War 24,Ash of War 25,Ash of War 26,Ash of War 27,Ash of War 28,Ash of War 29,Ash of War 30,Ash of War 31,Ash of War 32,Ash of War 33,Ash of War 34,Ash of War 35,Ash of War 36,Ash of War 37,Ash of War 38,Ash of War 39,Ash of War 40,Ash of War 41,Ash of War 42,Ash of War 43,Ash of War 44,Ash of War 45,Ash of War 46,Ash of War 47,Ash of War 48,Ash of War 49,Ash of War 50,Ash of War 51,Ash of War 52,Ash of War 53,Ash of War 54,Ash of War 55,Ash of War 56
32020800,Distinguished Greatshield,Greatshield,Magic,AU,J,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32020900,Distinguished Greatshield,Greatshield,Cold,AU,K,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32021000,Distinguished Greatshield,Greatshield,Poison,AU,L,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32021100,Distinguished Greatshield,Greatshield,Blood,AU,M,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32021200,Distinguished Greatshield,Greatshield,Occult,AU,N,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32030000,Crucible Hornshield,Greatshield,-,AU,AW,Shield Bash,No,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32040000,Dragonclaw Shield,Greatshield,-,AU,AW,Shield Bash,No,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32050000,Briar Greatshield,Greatshield,Standard,AU,B,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32050100,Briar Greatshield,Greatshield,Heavy,AU,C,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32050200,Briar Greatshield,Greatshield,Keen,AU,D,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32050300,Briar Greatshield,Greatshield,Quality,AU,E,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32050400,Briar Greatshield,Greatshield,Fire,AU,F,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32050500,Briar Greatshield,Greatshield,Flame Art,AU,G,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32050600,Briar Greatshield,Greatshield,Lightning,AU,H,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32050700,Briar Greatshield,Greatshield,Sacred,AU,I,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32050800,Briar Greatshield,Greatshield,Magic,AU,J,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32050900,Briar Greatshield,Greatshield,Cold,AU,K,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32051000,Briar Greatshield,Greatshield,Poison,AU,L,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32051100,Briar Greatshield,Greatshield,Blood,AU,M,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32051200,Briar Greatshield,Greatshield,Occult,AU,N,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32080000,Erdtree Greatshield,Greatshield,-,AU,AW,Golden Retaliation,No,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32090000,Golden Beast Crest Shield,Greatshield,Standard,AU,B,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32090100,Golden Beast Crest Shield,Greatshield,Heavy,AU,C,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32090200,Golden Beast Crest Shield,Greatshield,Keen,AU,D,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32090300,Golden Beast Crest Shield,Greatshield,Quality,AU,E,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32090400,Golden Beast Crest Shield,Greatshield,Fire,AU,F,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32090500,Golden Beast Crest Shield,Greatshield,Flame Art,AU,G,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32090600,Golden Beast Crest Shield,Greatshield,Lightning,AU,H,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32090700,Golden Beast Crest Shield,Greatshield,Sacred,AU,I,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32090800,Golden Beast Crest Shield,Greatshield,Magic,AU,J,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32090900,Golden Beast Crest Shield,Greatshield,Cold,AU,K,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32091000,Golden Beast Crest Shield,Greatshield,Poison,AU,L,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32091100,Golden Beast Crest Shield,Greatshield,Blood,AU,M,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32091200,Golden Beast Crest Shield,Greatshield,Occult,AU,N,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32120000,Jellyfish Shield,Greatshield,-,AU,AW,Contagious Fury,No,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32130000,Fingerprint Stone Shield,Greatshield,Standard,AU,B,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32130100,Fingerprint Stone Shield,Greatshield,Heavy,AU,C,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32130200,Fingerprint Stone Shield,Greatshield,Keen,AU,D,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32130300,Fingerprint Stone Shield,Greatshield,Quality,AU,E,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32130400,Fingerprint Stone Shield,Greatshield,Fire,AU,F,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32130500,Fingerprint Stone Shield,Greatshield,Flame Art,AU,G,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32130600,Fingerprint Stone Shield,Greatshield,Lightning,AU,H,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32130700,Fingerprint Stone Shield,Greatshield,Sacred,AU,I,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32130800,Fingerprint Stone Shield,Greatshield,Magic,AU,J,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32130900,Fingerprint Stone Shield,Greatshield,Cold,AU,K,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32131000,Fingerprint Stone Shield,Greatshield,Poison,AU,L,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32131100,Fingerprint Stone Shield,Greatshield,Blood,AU,M,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32131200,Fingerprint Stone Shield,Greatshield,Occult,AU,N,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32140000,Icon Shield,Greatshield,-,AU,AW,No Skill,No,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32150000,One-Eyed Shield,Greatshield,-,AU,AW,Flame Spit,No,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32160000,Visage Shield,Greatshield,-,AU,AW,Tongues of Fire,No,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32170000,Spiked Palisade Shield,Greatshield,Standard,AU,B,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32170100,Spiked Palisade Shield,Greatshield,Heavy,AU,C,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32170200,Spiked Palisade Shield,Greatshield,Keen,AU,D,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32170300,Spiked Palisade Shield,Greatshield,Quality,AU,E,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32170400,Spiked Palisade Shield,Greatshield,Fire,AU,F,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32170500,Spiked Palisade Shield,Greatshield,Flame Art,AU,G,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32170600,Spiked Palisade Shield,Greatshield,Lightning,AU,H,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32170700,Spiked Palisade Shield,Greatshield,Sacred,AU,I,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32170800,Spiked Palisade Shield,Greatshield,Magic,AU,J,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32170900,Spiked Palisade Shield,Greatshield,Cold,AU,K,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32171000,Spiked Palisade Shield,Greatshield,Poison,AU,L,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32171100,Spiked Palisade Shield,Greatshield,Blood,AU,M,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32171200,Spiked Palisade Shield,Greatshield,Occult,AU,N,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32190000,Manor Towershield,Greatshield,Standard,AU,B,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32190100,Manor Towershield,Greatshield,Heavy,AU,C,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32190200,Manor Towershield,Greatshield,Keen,AU,D,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32190300,Manor Towershield,Greatshield,Quality,AU,E,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32190400,Manor Towershield,Greatshield,Fire,AU,F,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32190500,Manor Towershield,Greatshield,Flame Art,AU,G,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32190600,Manor Towershield,Greatshield,Lightning,AU,H,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32190700,Manor Towershield,Greatshield,Sacred,AU,I,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32190800,Manor Towershield,Greatshield,Magic,AU,J,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32190900,Manor Towershield,Greatshield,Cold,AU,K,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32191000,Manor Towershield,Greatshield,Poison,AU,L,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32191100,Manor Towershield,Greatshield,Blood,AU,M,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32191200,Manor Towershield,Greatshield,Occult,AU,N,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32200000,Crossed-Tree Towershield,Greatshield,Standard,AU,B,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32200100,Crossed-Tree Towershield,Greatshield,Heavy,AU,C,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32200200,Crossed-Tree Towershield,Greatshield,Keen,AU,D,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32200300,Crossed-Tree Towershield,Greatshield,Quality,AU,E,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32200400,Crossed-Tree Towershield,Greatshield,Fire,AU,F,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32200500,Crossed-Tree Towershield,Greatshield,Flame Art,AU,G,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32200600,Crossed-Tree Towershield,Greatshield,Lightning,AU,H,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32200700,Crossed-Tree Towershield,Greatshield,Sacred,AU,I,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32200800,Crossed-Tree Towershield,Greatshield,Magic,AU,J,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32200900,Crossed-Tree Towershield,Greatshield,Cold,AU,K,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32201000,Crossed-Tree Towershield,Greatshield,Poison,AU,L,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32201100,Crossed-Tree Towershield,Greatshield,Blood,AU,M,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32201200,Crossed-Tree Towershield,Greatshield,Occult,AU,N,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32210000,Inverted Hawk Towershield,Greatshield,Standard,AU,B,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32210100,Inverted Hawk Towershield,Greatshield,Heavy,AU,C,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32210200,Inverted Hawk Towershield,Greatshield,Keen,AU,D,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32210300,Inverted Hawk Towershield,Greatshield,Quality,AU,E,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32210400,Inverted Hawk Towershield,Greatshield,Fire,AU,F,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32210500,Inverted Hawk Towershield,Greatshield,Flame Art,AU,G,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32210600,Inverted Hawk Towershield,Greatshield,Lightning,AU,H,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32210700,Inverted Hawk Towershield,Greatshield,Sacred,AU,I,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32210800,Inverted Hawk Towershield,Greatshield,Magic,AU,J,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32210900,Inverted Hawk Towershield,Greatshield,Cold,AU,K,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32211000,Inverted Hawk Towershield,Greatshield,Poison,AU,L,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32211100,Inverted Hawk Towershield,Greatshield,Blood,AU,M,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32211200,Inverted Hawk Towershield,Greatshield,Occult,AU,N,Shield Bash,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32220000,Ant's Skull Plate,Greatshield,-,AU,AW,Shield Bash,No,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32230000,Redmane Greatshield,Greatshield,Standard,AU,B,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32230100,Redmane Greatshield,Greatshield,Heavy,AU,C,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32230200,Redmane Greatshield,Greatshield,Keen,AU,D,No Skill,Yes,Shield Bash,Barricade Shield,Shield Crash,No Skill,Vow of the Indomitable,Holy Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
