Name,Ash Name,Icon,Upgrade,Info 1,Info 2,Caption,FP Cost,HP Cost,HP,Defense,Standard Negation,Slash Negation,Strike Negation,Pierce Negation,Magic Negation,Fire Negation,Lightning Negation,Holy Negation,Poison,Rot,Blood,Frost,Sleep,Madness,Death Blight,Upgrade Type,Upgrade Cost,Drop Type,Achievement,NPC ID,ReinforcementSpEffect ID,ID,Ash ID,Icon ID,Sort Group ID,Sort ID
Finger Maiden Therolina Puppet +2,Finger Maiden Therolina Puppet,#REF!,2,Summons spirit of Finger Maiden Therolina,Finger Maiden Therolina,"One of Seluvis's puppets.
Use to summon the spirit of the Finger Maiden Therolina.

Spirit of Finger Maiden who never met the Tarnished she was meant to guide. Uses healing incantations and Holy Water Pots, but she is not a fighter by nature and is ill-suited to battle.

A Maiden without a Tarnished. A Tarnished without a Maiden. And yet no guide to bring them together.",82,-,"1,880",105,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,231,IMMUNE,112,Special Ashes,2816,2,No,100000040,290002,261002,261,483,40,70002
Finger Maiden Therolina Puppet +3,Finger Maiden Therolina Puppet,#REF!,3,Summons spirit of Finger Maiden Therolina,Finger Maiden Therolina,"One of Seluvis's puppets.
Use to summon the spirit of the Finger Maiden Therolina.

Spirit of Finger Maiden who never met the Tarnished she was meant to guide. Uses healing incantations and Holy Water Pots, but she is not a fighter by nature and is ill-suited to battle.

A Maiden without a Tarnished. A Tarnished without a Maiden. And yet no guide to bring them together.",82,-,"2,350",107,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,235,IMMUNE,112,Special Ashes,3584,2,No,100000040,290003,261003,261,483,40,70003
Finger Maiden Therolina Puppet +4,Finger Maiden Therolina Puppet,#REF!,4,Summons spirit of Finger Maiden Therolina,Finger Maiden Therolina,"One of Seluvis's puppets.
Use to summon the spirit of the Finger Maiden Therolina.

Spirit of Finger Maiden who never met the Tarnished she was meant to guide. Uses healing incantations and Holy Water Pots, but she is not a fighter by nature and is ill-suited to battle.

A Maiden without a Tarnished. A Tarnished without a Maiden. And yet no guide to bring them together.",82,-,"2,495",109,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,237,IMMUNE,112,Special Ashes,4352,2,No,100000040,290004,261004,261,483,40,70004
Finger Maiden Therolina Puppet +5,Finger Maiden Therolina Puppet,#REF!,5,Summons spirit of Finger Maiden Therolina,Finger Maiden Therolina,"One of Seluvis's puppets.
Use to summon the spirit of the Finger Maiden Therolina.

Spirit of Finger Maiden who never met the Tarnished she was meant to guide. Uses healing incantations and Holy Water Pots, but she is not a fighter by nature and is ill-suited to battle.

A Maiden without a Tarnished. A Tarnished without a Maiden. And yet no guide to bring them together.",82,-,"2,787",110,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,239,IMMUNE,112,Special Ashes,5120,2,No,100000040,290005,261005,261,483,40,70005
Finger Maiden Therolina Puppet +6,Finger Maiden Therolina Puppet,#REF!,6,Summons spirit of Finger Maiden Therolina,Finger Maiden Therolina,"One of Seluvis's puppets.
Use to summon the spirit of the Finger Maiden Therolina.

Spirit of Finger Maiden who never met the Tarnished she was meant to guide. Uses healing incantations and Holy Water Pots, but she is not a fighter by nature and is ill-suited to battle.

A Maiden without a Tarnished. A Tarnished without a Maiden. And yet no guide to bring them together.",82,-,"3,370",111,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,241,IMMUNE,112,Special Ashes,5888,2,No,100000040,290006,261006,261,483,40,70006
Finger Maiden Therolina Puppet +7,Finger Maiden Therolina Puppet,#REF!,7,Summons spirit of Finger Maiden Therolina,Finger Maiden Therolina,"One of Seluvis's puppets.
Use to summon the spirit of the Finger Maiden Therolina.

Spirit of Finger Maiden who never met the Tarnished she was meant to guide. Uses healing incantations and Holy Water Pots, but she is not a fighter by nature and is ill-suited to battle.

A Maiden without a Tarnished. A Tarnished without a Maiden. And yet no guide to bring them together.",82,-,"4,278",114,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,245,IMMUNE,112,Special Ashes,6656,2,No,100000040,290007,261007,261,483,40,70007
Finger Maiden Therolina Puppet +8,Finger Maiden Therolina Puppet,#REF!,8,Summons spirit of Finger Maiden Therolina,Finger Maiden Therolina,"One of Seluvis's puppets.
Use to summon the spirit of the Finger Maiden Therolina.

Spirit of Finger Maiden who never met the Tarnished she was meant to guide. Uses healing incantations and Holy Water Pots, but she is not a fighter by nature and is ill-suited to battle.

A Maiden without a Tarnished. A Tarnished without a Maiden. And yet no guide to bring them together.",82,-,"5,687",117,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,249,IMMUNE,112,Special Ashes,7424,2,No,100000040,290008,261008,261,483,40,70008
Finger Maiden Therolina Puppet +9,Finger Maiden Therolina Puppet,#REF!,9,Summons spirit of Finger Maiden Therolina,Finger Maiden Therolina,"One of Seluvis's puppets.
Use to summon the spirit of the Finger Maiden Therolina.

Spirit of Finger Maiden who never met the Tarnished she was meant to guide. Uses healing incantations and Holy Water Pots, but she is not a fighter by nature and is ill-suited to battle.

A Maiden without a Tarnished. A Tarnished without a Maiden. And yet no guide to bring them together.",82,-,"6,806",118,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,251,IMMUNE,112,Special Ashes,8960,2,No,100000040,290009,261009,261,483,40,70009
Finger Maiden Therolina Puppet +10,Finger Maiden Therolina Puppet,#REF!,10,Summons spirit of Finger Maiden Therolina,Finger Maiden Therolina,"One of Seluvis's puppets.
Use to summon the spirit of the Finger Maiden Therolina.

Spirit of Finger Maiden who never met the Tarnished she was meant to guide. Uses healing incantations and Holy Water Pots, but she is not a fighter by nature and is ill-suited to battle.

A Maiden without a Tarnished. A Tarnished without a Maiden. And yet no guide to bring them together.",82,-,"7,129",120,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,267,IMMUNE,112,Special Ashes,0,2,No,100000040,290010,261010,261,483,40,70010
Jarwight Puppet,Jarwight Puppet,#REF!,0,Summons Jarwight spirit,Jarwight,"One of Seluvis's puppets.
Use to summon the spirit of a jarwight.

Spirit of a man who wished to become the innards of a living jar. A jar-hurling specialist who throws all manner of pots and jars.

The warrior jar once told the nameless man this:
""You are not yet ready to join the warriors inside. No, you must apply yourself! Better yourself, and one day I will return for you.""",60,-,"1,037",100,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,224,IMMUNE,112,Special Ashes,1040,2,No,100000060,290000,263000,263,485,40,70100
Jarwight Puppet +1,Jarwight Puppet,#REF!,1,Summons Jarwight spirit,Jarwight,"One of Seluvis's puppets.
Use to summon the spirit of a jarwight.

Spirit of a man who wished to become the innards of a living jar. A jar-hurling specialist who throws all manner of pots and jars.

The warrior jar once told the nameless man this:
""You are not yet ready to join the warriors inside. No, you must apply yourself! Better yourself, and one day I will return for you.""",60,-,"1,328",102,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,227,IMMUNE,112,Special Ashes,1664,2,No,100000060,290001,263001,263,485,40,70101
Jarwight Puppet +2,Jarwight Puppet,#REF!,2,Summons Jarwight spirit,Jarwight,"One of Seluvis's puppets.
Use to summon the spirit of a jarwight.

Spirit of a man who wished to become the innards of a living jar. A jar-hurling specialist who throws all manner of pots and jars.

The warrior jar once told the nameless man this:
""You are not yet ready to join the warriors inside. No, you must apply yourself! Better yourself, and one day I will return for you.""",60,-,"1,880",105,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,231,IMMUNE,112,Special Ashes,2288,2,No,100000060,290002,263002,263,485,40,70102
Jarwight Puppet +3,Jarwight Puppet,#REF!,3,Summons Jarwight spirit,Jarwight,"One of Seluvis's puppets.
Use to summon the spirit of a jarwight.

Spirit of a man who wished to become the innards of a living jar. A jar-hurling specialist who throws all manner of pots and jars.

The warrior jar once told the nameless man this:
""You are not yet ready to join the warriors inside. No, you must apply yourself! Better yourself, and one day I will return for you.""",60,-,"2,350",107,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,235,IMMUNE,112,Special Ashes,2912,2,No,100000060,290003,263003,263,485,40,70103
Jarwight Puppet +4,Jarwight Puppet,#REF!,4,Summons Jarwight spirit,Jarwight,"One of Seluvis's puppets.
Use to summon the spirit of a jarwight.

Spirit of a man who wished to become the innards of a living jar. A jar-hurling specialist who throws all manner of pots and jars.

The warrior jar once told the nameless man this:
""You are not yet ready to join the warriors inside. No, you must apply yourself! Better yourself, and one day I will return for you.""",60,-,"2,495",109,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,237,IMMUNE,112,Special Ashes,3536,2,No,100000060,290004,263004,263,485,40,70104
Jarwight Puppet +5,Jarwight Puppet,#REF!,5,Summons Jarwight spirit,Jarwight,"One of Seluvis's puppets.
Use to summon the spirit of a jarwight.

Spirit of a man who wished to become the innards of a living jar. A jar-hurling specialist who throws all manner of pots and jars.

The warrior jar once told the nameless man this:
""You are not yet ready to join the warriors inside. No, you must apply yourself! Better yourself, and one day I will return for you.""",60,-,"2,787",110,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,239,IMMUNE,112,Special Ashes,4160,2,No,100000060,290005,263005,263,485,40,70105
Jarwight Puppet +6,Jarwight Puppet,#REF!,6,Summons Jarwight spirit,Jarwight,"One of Seluvis's puppets.
Use to summon the spirit of a jarwight.

Spirit of a man who wished to become the innards of a living jar. A jar-hurling specialist who throws all manner of pots and jars.

The warrior jar once told the nameless man this:
""You are not yet ready to join the warriors inside. No, you must apply yourself! Better yourself, and one day I will return for you.""",60,-,"3,370",111,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,241,IMMUNE,112,Special Ashes,4784,2,No,100000060,290006,263006,263,485,40,70106
Jarwight Puppet +7,Jarwight Puppet,#REF!,7,Summons Jarwight spirit,Jarwight,"One of Seluvis's puppets.
Use to summon the spirit of a jarwight.

Spirit of a man who wished to become the innards of a living jar. A jar-hurling specialist who throws all manner of pots and jars.

The warrior jar once told the nameless man this:
""You are not yet ready to join the warriors inside. No, you must apply yourself! Better yourself, and one day I will return for you.""",60,-,"4,278",114,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,245,IMMUNE,112,Special Ashes,5408,2,No,100000060,290007,263007,263,485,40,70107
Jarwight Puppet +8,Jarwight Puppet,#REF!,8,Summons Jarwight spirit,Jarwight,"One of Seluvis's puppets.
Use to summon the spirit of a jarwight.

Spirit of a man who wished to become the innards of a living jar. A jar-hurling specialist who throws all manner of pots and jars.

The warrior jar once told the nameless man this:
""You are not yet ready to join the warriors inside. No, you must apply yourself! Better yourself, and one day I will return for you.""",60,-,"5,687",117,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,249,IMMUNE,112,Special Ashes,6032,2,No,100000060,290008,263008,263,485,40,70108
Jarwight Puppet +9,Jarwight Puppet,#REF!,9,Summons Jarwight spirit,Jarwight,"One of Seluvis's puppets.
Use to summon the spirit of a jarwight.

Spirit of a man who wished to become the innards of a living jar. A jar-hurling specialist who throws all manner of pots and jars.

The warrior jar once told the nameless man this:
""You are not yet ready to join the warriors inside. No, you must apply yourself! Better yourself, and one day I will return for you.""",60,-,"6,806",118,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,251,IMMUNE,112,Special Ashes,7280,2,No,100000060,290009,263009,263,485,40,70109
Jarwight Puppet +10,Jarwight Puppet,#REF!,10,Summons Jarwight spirit,Jarwight,"One of Seluvis's puppets.
Use to summon the spirit of a jarwight.

Spirit of a man who wished to become the innards of a living jar. A jar-hurling specialist who throws all manner of pots and jars.

The warrior jar once told the nameless man this:
""You are not yet ready to join the warriors inside. No, you must apply yourself! Better yourself, and one day I will return for you.""",60,-,"7,129",120,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,267,IMMUNE,112,Special Ashes,0,2,No,100000060,290010,263010,263,485,40,70110
Dolores the Sleeping Arrow Puppet,Dolores the Sleeping Arrow Puppet,#REF!,0,Summons spirit of Dolores the Sleeping Arrow,Dolores the Sleeping Arrow,"One of Seluvis's favorite puppets.
Use to summon the spirit of Dolores the Sleeping Arrow.

Spirit of a handsome archer who dressed in the style of a man. Called the Silent Hunter by some, she fires St. Trina's arrows from her shortbow.

Dolores once belonged to the Roundtable Hold, where she was both a critic and a friend of Gideon the All-Knowing. It was because of her that he and Seluvis went their separate ways.",87,-,"1,037",100,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,224,IMMUNE,112,Special Ashes,1430,2,No,100000050,290000,262000,262,484,40,70200
Dolores the Sleeping Arrow Puppet +1,Dolores the Sleeping Arrow Puppet,#REF!,1,Summons spirit of Dolores the Sleeping Arrow,Dolores the Sleeping Arrow,"One of Seluvis's favorite puppets.
Use to summon the spirit of Dolores the Sleeping Arrow.

Spirit of a handsome archer who dressed in the style of a man. Called the Silent Hunter by some, she fires St. Trina's arrows from her shortbow.

Dolores once belonged to the Roundtable Hold, where she was both a critic and a friend of Gideon the All-Knowing. It was because of her that he and Seluvis went their separate ways.",87,-,"1,328",102,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,227,IMMUNE,112,Special Ashes,2288,2,No,100000050,290001,262001,262,484,40,70201
Dolores the Sleeping Arrow Puppet +2,Dolores the Sleeping Arrow Puppet,#REF!,2,Summons spirit of Dolores the Sleeping Arrow,Dolores the Sleeping Arrow,"One of Seluvis's favorite puppets.
Use to summon the spirit of Dolores the Sleeping Arrow.

Spirit of a handsome archer who dressed in the style of a man. Called the Silent Hunter by some, she fires St. Trina's arrows from her shortbow.

Dolores once belonged to the Roundtable Hold, where she was both a critic and a friend of Gideon the All-Knowing. It was because of her that he and Seluvis went their separate ways.",87,-,"1,880",105,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,231,IMMUNE,112,Special Ashes,3146,2,No,100000050,290002,262002,262,484,40,70202
Dolores the Sleeping Arrow Puppet +3,Dolores the Sleeping Arrow Puppet,#REF!,3,Summons spirit of Dolores the Sleeping Arrow,Dolores the Sleeping Arrow,"One of Seluvis's favorite puppets.
Use to summon the spirit of Dolores the Sleeping Arrow.

Spirit of a handsome archer who dressed in the style of a man. Called the Silent Hunter by some, she fires St. Trina's arrows from her shortbow.

Dolores once belonged to the Roundtable Hold, where she was both a critic and a friend of Gideon the All-Knowing. It was because of her that he and Seluvis went their separate ways.",87,-,"2,350",107,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,235,IMMUNE,112,Special Ashes,4004,2,No,100000050,290003,262003,262,484,40,70203
Dolores the Sleeping Arrow Puppet +4,Dolores the Sleeping Arrow Puppet,#REF!,4,Summons spirit of Dolores the Sleeping Arrow,Dolores the Sleeping Arrow,"One of Seluvis's favorite puppets.
Use to summon the spirit of Dolores the Sleeping Arrow.

Spirit of a handsome archer who dressed in the style of a man. Called the Silent Hunter by some, she fires St. Trina's arrows from her shortbow.

Dolores once belonged to the Roundtable Hold, where she was both a critic and a friend of Gideon the All-Knowing. It was because of her that he and Seluvis went their separate ways.",87,-,"2,495",109,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,237,IMMUNE,112,Special Ashes,4862,2,No,100000050,290004,262004,262,484,40,70204
Dolores the Sleeping Arrow Puppet +5,Dolores the Sleeping Arrow Puppet,#REF!,5,Summons spirit of Dolores the Sleeping Arrow,Dolores the Sleeping Arrow,"One of Seluvis's favorite puppets.
Use to summon the spirit of Dolores the Sleeping Arrow.

Spirit of a handsome archer who dressed in the style of a man. Called the Silent Hunter by some, she fires St. Trina's arrows from her shortbow.

Dolores once belonged to the Roundtable Hold, where she was both a critic and a friend of Gideon the All-Knowing. It was because of her that he and Seluvis went their separate ways.",87,-,"2,787",110,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,239,IMMUNE,112,Special Ashes,5720,2,No,100000050,290005,262005,262,484,40,70205
Dolores the Sleeping Arrow Puppet +6,Dolores the Sleeping Arrow Puppet,#REF!,6,Summons spirit of Dolores the Sleeping Arrow,Dolores the Sleeping Arrow,"One of Seluvis's favorite puppets.
Use to summon the spirit of Dolores the Sleeping Arrow.

Spirit of a handsome archer who dressed in the style of a man. Called the Silent Hunter by some, she fires St. Trina's arrows from her shortbow.

Dolores once belonged to the Roundtable Hold, where she was both a critic and a friend of Gideon the All-Knowing. It was because of her that he and Seluvis went their separate ways.",87,-,"3,370",111,0,0,0,0,0,0,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,241,IMMUNE,112,Special Ashes,6578,2,No,100000050,290006,262006,262,484,40,70206
